PLAYER_NAME,PLAYER_ID,SEASON_ID,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FG%,FT%,FG3%,PERSON_ID,POSITION,HEIGHT,WEIGHT,paint_shots_per_game,paint_fg_pct,corner_3_per_game,corner_3_pct,midrange_per_game,midrange_pct,above_break_3_per_game,above_break_3_pct,avg_shot_distance,max_shot_distance,clutch_fg_pct,games_played,total_shots,OFF_PRBALLHANDLER_FREQ,OFF_PRROLLMAN_FREQ,OFF_POSTUP_FREQ,OFF_SPOTUP_FREQ,OFF_OFFSCREEN_FREQ,OFF_CUT_FREQ,DEF_PRBALLHANDLER_FREQ,DEF_PRROLLMAN_FREQ,DEF_POSTUP_FREQ,Height_IN,PTS_per36,AST_per36,OREB_per36,DREB_per36,STL_per36,BLK_per36,TOV_per36,paint_shots_per_game_per36,corner_3_per_game_per36,midrange_per_game_per36,above_break_3_per_game_per36,Cluster
Bridget Carleton,1629524,22026,29.307692307692307,4.461538461538462,10.615384615384617,2.230769230769231,6.384615384615385,2.1538461538461537,2.3076923076923075,0.5384615384615384,2.8461538461538463,3.3846153846153846,1.9230769230769231,1.7692307692307692,0.3076923076923077,1.3076923076923077,2.3076923076923075,13.307692307692308,0.4202898550724638,0.9333333333333332,0.3493975903614458,1629524,F,6-2,190,3.3846153846153846,0.5681818181818182,0.6923076923076923,0.2222222222222222,0.8461538461538461,0.3636363636363636,5.6923076923076925,0.3648648648648648,17.8768115942029,28.0,0.3157894736842105,13.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,16.34645669291339,2.362204724409449,0.6614173228346456,3.4960629921259847,2.173228346456693,0.37795275590551186,1.6062992125984252,4.15748031496063,0.8503937007874016,1.0393700787401574,6.992125984251969,0
Brittney Griner,203398,22026,25.83333333333333,5.0,9.166666666666666,0.0,0.3333333333333333,2.833333333333333,4.0,2.0,3.1666666666666665,5.166666666666667,2.5,0.6666666666666666,1.5,1.8333333333333333,2.5,12.833333333333334,0.5454545454545455,0.7083333333333334,0.0,203398,C,6-9,219,6.333333333333333,0.6052631578947368,0.0,0.0,2.5,0.4666666666666667,0.3333333333333333,0.0,7.036363636363636,25.0,0.4,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,17.883870967741938,3.483870967741936,2.787096774193549,4.412903225806452,0.9290322580645163,2.0903225806451617,2.5548387096774197,8.825806451612904,0.0,3.483870967741936,0.46451612903225814,1
Brittney Sykes,1628279,22026,32.53846153846154,6.615384615384615,16.0,1.1538461538461535,4.307692307692308,7.076923076923077,7.769230769230769,1.1538461538461535,2.923076923076923,4.076923076923077,3.4615384615384617,1.5384615384615383,0.4615384615384615,2.3076923076923075,2.6153846153846154,21.46153846153846,0.4134615384615384,0.9108910891089108,0.2678571428571428,1628279,G,5-11,152,8.76923076923077,0.5175438596491229,0.5384615384615384,0.2857142857142857,2.923076923076923,0.3157894736842105,3.769230769230769,0.2653061224489796,11.552884615384617,27.0,0.3333333333333333,13.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,23.74468085106383,3.8297872340425534,1.2765957446808507,3.234042553191489,1.702127659574468,0.5106382978723404,2.553191489361702,9.702127659574469,0.5957446808510638,3.234042553191489,4.170212765957447,4
Caitlin Clark,1642286,22026,31.09090909090909,6.090909090909091,15.636363636363637,2.4545454545454546,7.636363636363637,5.2727272727272725,5.727272727272728,0.3636363636363636,4.363636363636363,4.727272727272728,8.090909090909092,0.9090909090909092,0.7272727272727273,4.363636363636363,3.8181818181818175,19.90909090909091,0.3895348837209302,0.9206349206349206,0.3214285714285714,1642286,G,6-0,157,5.727272727272728,0.5555555555555556,0.0909090909090909,0.0,2.272727272727273,0.2,7.545454545454546,0.3253012048192771,16.66860465116279,35.0,0.4615384615384615,11.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,23.05263157894737,9.36842105263158,0.42105263157894735,5.052631578947368,1.0526315789473686,0.8421052631578948,5.052631578947368,6.631578947368423,0.10526315789473684,2.6315789473684212,8.73684210526316,7
Cameron Brink,1642287,22026,17.25,3.083333333333333,5.916666666666667,0.75,2.25,2.25,2.833333333333333,1.4166666666666667,2.833333333333333,4.25,1.0833333333333333,0.5833333333333334,1.5,2.833333333333333,4.083333333333333,9.166666666666666,0.5211267605633803,0.7941176470588235,0.3333333333333333,1642287,F,6-4,170,3.727272727272727,0.6585365853658537,0.7272727272727273,0.5,0.2727272727272727,0.3333333333333333,1.7272727272727273,0.2631578947368421,11.014084507042254,28.0,1.0,11.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,19.130434782608695,2.260869565217391,2.956521739130435,5.913043478260869,1.2173913043478262,3.1304347826086953,5.913043478260869,7.778656126482213,1.517786561264822,0.5691699604743082,3.6047430830039526,6
Carla Leite,1642304,22026,24.0,4.5,9.75,0.5833333333333334,1.6666666666666667,4.75,5.416666666666667,0.3333333333333333,1.5833333333333333,1.9166666666666667,5.25,0.5,0.0833333333333333,3.1666666666666665,2.083333333333333,14.333333333333334,0.4615384615384615,0.8769230769230769,0.35,1642304,G,5-9,151,6.416666666666667,0.5194805194805194,0.1666666666666666,0.5,1.6666666666666667,0.35,1.5,0.3333333333333333,10.136752136752136,28.0,0.4666666666666667,12.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,21.5,7.875,0.5,2.375,0.75,0.12499999999999994,4.75,9.625,0.2499999999999999,2.5,2.25,5
Cassandre Prosper,1643467,22026,15.818181818181818,1.5454545454545454,4.363636363636363,0.2727272727272727,1.4545454545454546,0.1818181818181818,0.6363636363636364,0.8181818181818182,0.5454545454545454,1.3636363636363635,0.7272727272727273,0.3636363636363636,0.0909090909090909,1.0,3.0,3.5454545454545454,0.3541666666666667,0.2857142857142857,0.1874999999999999,1643467,G,6-3,182,2.9,0.4827586206896552,0.5,0.0,0.3,0.0,1.1,0.2727272727272727,10.4375,25.0,0.125,10.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,8.068965517241379,1.6551724137931036,1.8620689655172415,1.2413793103448276,0.8275862068965517,0.20689655172413793,2.2758620689655173,6.6000000000000005,1.1379310344827587,0.6827586206896552,2.5034482758620693,7
Cecilia Zandalasini,1628508,22026,16.88888888888889,2.333333333333333,6.555555555555555,1.3333333333333333,4.111111111111111,1.1111111111111112,1.5555555555555556,0.3333333333333333,1.2222222222222223,1.5555555555555556,1.4444444444444444,1.2222222222222223,0.1111111111111111,1.5555555555555556,1.0,7.111111111111111,0.3559322033898305,0.7142857142857143,0.3243243243243243,1628508,F,6-2,175,1.8888888888888888,0.4117647058823529,0.2222222222222222,0.0,0.5555555555555556,0.4,3.888888888888889,0.3428571428571428,18.491525423728813,27.0,0.4,9.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,15.157894736842103,3.078947368421052,0.7105263157894736,2.6052631578947367,2.6052631578947367,0.23684210526315785,3.31578947368421,4.026315789473683,0.4736842105263157,1.1842105263157894,8.289473684210526,0
Chance Gray,1643462,22026,11.0,0.7272727272727273,2.5454545454545454,0.3636363636363636,1.7272727272727273,0.5454545454545454,0.5454545454545454,0.3636363636363636,1.0,1.3636363636363635,0.5454545454545454,0.1818181818181818,0.0,0.5454545454545454,1.0,2.363636363636364,0.2857142857142857,1.0,0.2105263157894737,1643462,G,5-9,0,0.8181818181818182,0.4444444444444444,0.1818181818181818,0.0,0.0,0.0,1.4545454545454546,0.25,18.321428571428573,50.0,0.2,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7.735537190082647,1.7851239669421488,1.1900826446280992,3.272727272727273,0.5950413223140496,0.0,1.7851239669421488,2.6776859504132235,0.5950413223140496,0.0,4.760330578512397,3
Charlisse Leger-Walker,1643449,22026,19.357142857142858,2.2142857142857144,5.785714285714286,0.5714285714285714,2.071428571428572,1.2142857142857142,1.7857142857142858,0.2142857142857142,1.2857142857142858,1.5,2.4285714285714284,0.7857142857142857,0.0714285714285714,1.5,2.142857142857143,6.214285714285714,0.3827160493827161,0.6799999999999999,0.2758620689655172,1643449,G,5-10,190,3.071428571428572,0.4186046511627907,0.0714285714285714,0.0,0.6428571428571429,0.5555555555555556,1.9285714285714288,0.2962962962962963,13.567901234567902,47.0,0.2941176470588235,14.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.557195571955718,4.51660516605166,0.3985239852398522,2.3911439114391144,1.4612546125461254,0.13284132841328405,2.7896678966789668,5.7121771217712185,0.13284132841328405,1.1955719557195572,3.586715867158672,4
Chelsea Gray,203833,22026,32.75,4.583333333333333,10.0,2.25,5.333333333333333,1.0833333333333333,1.1666666666666667,0.3333333333333333,3.75,4.083333333333333,6.833333333333333,0.9166666666666666,0.5833333333333334,3.25,2.0,12.5,0.4583333333333333,0.9285714285714284,0.421875,203833,G,5-11,170,3.0,0.5,0.0833333333333333,1.0,1.6666666666666667,0.5,5.25,0.4126984126984127,18.216666666666665,32.0,0.4347826086956521,12.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,13.740458015267176,7.511450381679389,0.366412213740458,4.122137404580153,1.0076335877862594,0.6412213740458016,3.572519083969466,3.2977099236641223,0.09160305343511448,1.8320610687022902,5.770992366412214,7
Chennedy Carter,1630150,22026,18.77777777777778,6.0,9.555555555555555,1.1111111111111112,2.0,2.4444444444444446,3.333333333333333,0.6666666666666666,1.4444444444444444,2.111111111111111,1.4444444444444444,1.1111111111111112,0.3333333333333333,1.6666666666666667,2.555555555555556,15.555555555555555,0.627906976744186,0.7333333333333334,0.5555555555555556,1630150,G,5-9,143,6.111111111111111,0.6909090909090909,0.1111111111111111,1.0,1.4444444444444444,0.4615384615384615,1.8888888888888888,0.5294117647058824,9.732558139534884,25.0,0.6666666666666666,9.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,29.82248520710059,2.769230769230769,1.2781065088757395,2.769230769230769,2.1301775147928996,0.6390532544378698,3.1952662721893494,11.715976331360945,0.21301775147928992,2.769230769230769,3.621301775147929,4
Cotie McMahon,1643430,22026,18.33333333333333,2.2222222222222223,5.333333333333333,0.4444444444444444,1.5555555555555556,1.5555555555555556,2.4444444444444446,0.4444444444444444,1.8888888888888888,2.333333333333333,1.7777777777777777,0.6666666666666666,0.2222222222222222,1.2222222222222223,2.4444444444444446,6.444444444444445,0.4166666666666667,0.6363636363636364,0.2857142857142857,1643430,G,6-0,203,3.6666666666666665,0.4848484848484848,0.1111111111111111,0.0,0.1111111111111111,0.0,1.4444444444444444,0.3076923076923077,9.270833333333334,26.0,0.4,9.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,12.654545454545458,3.4909090909090916,0.8727272727272729,3.70909090909091,1.3090909090909093,0.43636363636363645,2.400000000000001,7.200000000000001,0.21818181818181823,0.21818181818181823,2.836363636363637,7
Courtney Williams,1627675,22026,30.666666666666668,7.5,15.25,1.4166666666666667,3.5,0.5833333333333334,0.75,0.5,5.083333333333333,5.583333333333333,4.083333333333333,1.5,0.4166666666666667,1.9166666666666667,1.9166666666666667,17.0,0.4918032786885246,0.7777777777777778,0.4047619047619047,1627675,G,5-8,147,2.833333333333333,0.5,0.3333333333333333,0.25,8.916666666666666,0.5233644859813084,3.1666666666666665,0.4210526315789473,16.84153005464481,27.0,0.4482758620689655,12.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,19.956521739130434,4.7934782608695645,0.5869565217391304,5.967391304347825,1.7608695652173911,0.48913043478260865,2.25,3.3260869565217384,0.3913043478260869,10.467391304347824,3.7173913043478257,4
DeWanna Bonner,201886,22026,26.428571428571427,2.9285714285714284,8.5,0.7142857142857143,4.142857142857143,1.7857142857142858,1.9285714285714288,0.7857142857142857,4.071428571428571,4.857142857142857,1.2142857142857142,1.0714285714285714,0.7142857142857143,0.8571428571428571,1.7142857142857142,8.357142857142858,0.3445378151260504,0.925925925925926,0.1724137931034482,201886,F-G,6-4,140,3.642857142857143,0.5882352941176471,1.2142857142857142,0.1764705882352941,0.7142857142857143,0.1,2.9285714285714284,0.1707317073170731,14.764705882352942,33.0,0.3684210526315789,14.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,11.383783783783786,1.654054054054054,1.0702702702702702,5.545945945945946,1.4594594594594594,0.972972972972973,1.1675675675675676,4.962162162162162,1.654054054054054,0.972972972972973,3.9891891891891893,2
Dearica Hamby,204324,22026,29.75,5.25,10.166666666666666,0.3333333333333333,1.3333333333333333,4.25,5.75,2.75,5.25,8.0,2.5,1.1666666666666667,0.3333333333333333,1.3333333333333333,3.0,15.083333333333334,0.5163934426229508,0.7391304347826086,0.25,204324,F,6-3,189,8.666666666666666,0.5673076923076923,0.0833333333333333,0.0,0.1666666666666666,0.0,1.25,0.2666666666666666,5.418032786885246,26.0,0.3571428571428571,12.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,18.252100840336134,3.0252100840336134,3.3277310924369745,6.352941176470588,1.411764705882353,0.4033613445378151,1.6134453781512603,10.487394957983192,0.10084033613445374,0.20168067226890748,1.5126050420168067,2
Diamond Miller,1641649,22026,21.857142857142858,2.9285714285714284,8.571428571428571,0.8571428571428571,3.2857142857142856,2.4285714285714284,2.9285714285714284,0.6428571428571429,1.6428571428571428,2.2857142857142856,1.1428571428571428,0.7142857142857143,0.0714285714285714,1.2857142857142858,3.0,9.142857142857142,0.3416666666666667,0.8292682926829268,0.2608695652173913,1641649,F,6-1,178,4.5,0.4126984126984127,0.4285714285714285,0.1666666666666666,0.7857142857142857,0.2727272727272727,2.857142857142857,0.275,12.741666666666667,29.0,0.1875,14.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,15.058823529411763,1.8823529411764703,1.0588235294117647,2.705882352941176,1.1764705882352942,0.11764705882352935,2.1176470588235294,7.411764705882352,0.7058823529411763,1.2941176470588234,4.705882352941177,7
Dominique Malonga,1642798,22026,23.0,5.428571428571429,11.571428571428571,0.5714285714285714,1.5714285714285714,2.571428571428572,3.7142857142857135,1.5714285714285714,4.714285714285714,6.285714285714286,0.7142857142857143,0.8571428571428571,1.0,2.2857142857142856,3.0,14.0,0.4691358024691358,0.6923076923076923,0.3636363636363636,1642798,C,6-6,0,7.571428571428571,0.5660377358490566,0.1428571428571428,0.0,2.4285714285714284,0.2352941176470588,1.4285714285714286,0.4,9.54320987654321,26.0,0.7272727272727273,7.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,21.91304347826087,1.1180124223602486,2.459627329192547,7.37888198757764,1.3416149068322982,1.565217391304348,3.577639751552795,11.850931677018634,0.2236024844720496,3.801242236024845,2.236024844720497,3
Elizabeth Williams,204322,22026,19.0,2.1538461538461537,5.230769230769231,0.0,0.0,1.3076923076923077,3.3846153846153846,1.6923076923076923,2.6923076923076925,4.384615384615385,1.5384615384615383,0.6923076923076923,1.1538461538461535,0.8461538461538461,1.5384615384615383,5.615384615384615,0.4117647058823529,0.3863636363636363,0.0,204322,C-F,6-3,200,4.6923076923076925,0.4426229508196721,0.0,0.0,0.5384615384615384,0.1428571428571428,0.0,0.0,4.279411764705882,18.0,0.5294117647058824,13.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,10.639676113360322,2.9149797570850198,3.206477732793522,5.101214574898785,1.311740890688259,2.1862348178137645,1.603238866396761,8.89068825910931,0.0,1.020242914979757,0.0,6
Emily Engstler,1631083,22026,23.285714285714285,3.2857142857142856,7.142857142857143,1.0714285714285714,2.7857142857142856,1.4285714285714286,1.8571428571428568,1.0714285714285714,3.642857142857143,4.714285714285714,1.0714285714285714,1.3571428571428572,2.071428571428572,2.071428571428572,2.9285714285714284,9.071428571428571,0.4599999999999999,0.7692307692307693,0.3846153846153846,1631083,F,6-1,184,4.285714285714286,0.5166666666666667,0.3571428571428571,0.8,0.0714285714285714,0.0,2.357142857142857,0.3333333333333333,12.0,45.0,0.5714285714285714,14.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,14.024539877300613,1.656441717791411,1.656441717791411,5.631901840490797,2.098159509202454,3.2024539877300624,3.2024539877300624,6.625766871165644,0.5521472392638036,0.11042944785276068,3.644171779141104,6
Emma Cechova,1643488,22026,17.333333333333332,3.333333333333333,5.333333333333333,0.0,0.3333333333333333,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.333333333333333,3.6666666666666665,0.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,4.0,8.333333333333334,0.6250000000000001,0.6250000000000001,0.0,1643488,C,6-4,180,4.333333333333333,0.6923076923076923,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,4.875,24.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,17.30769230769231,0.0,2.769230769230769,4.846153846153846,0.6923076923076923,1.3846153846153846,2.769230769230769,9.0,0.0,1.3846153846153846,0.6923076923076923,1
Erica Wheeler,204365,22026,28.25,2.9166666666666665,8.25,1.0833333333333333,4.0,1.4166666666666667,1.75,0.4166666666666667,1.4166666666666667,1.8333333333333333,4.583333333333333,1.0833333333333333,0.0833333333333333,2.25,2.9166666666666665,8.333333333333334,0.3535353535353535,0.8095238095238095,0.2708333333333333,204365,G,5-7,143,3.4166666666666665,0.4634146341463415,0.3333333333333333,0.0,0.8333333333333334,0.3,3.6666666666666665,0.2954545454545454,15.656565656565656,40.0,0.4166666666666667,12.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,10.619469026548673,5.840707964601769,0.5309734513274337,1.8053097345132745,1.3805309734513274,0.10619469026548668,2.8672566371681416,4.353982300884955,0.4247787610619469,1.0619469026548674,4.672566371681416,5
Flau'jae Johnson,1643428,22026,26.73333333333333,3.6,10.933333333333334,1.1333333333333333,4.266666666666667,3.2,3.8,0.8,4.533333333333333,5.333333333333333,2.533333333333333,0.8,1.0,2.1333333333333333,2.533333333333333,11.533333333333331,0.3292682926829268,0.8421052631578948,0.265625,1643428,G,5-10,0,4.533333333333333,0.4705882352941176,0.8666666666666667,0.2307692307692307,2.1333333333333333,0.15625,3.4,0.2745098039215686,14.152439024390244,31.0,0.1538461538461538,15.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,15.531172069825434,3.4114713216957604,1.0773067331670825,6.104738154613466,1.0773067331670825,1.346633416458853,2.8728179551122195,6.104738154613466,1.1670822942643393,2.8728179551122195,4.5785536159601,3
Frieda Buhner,1643494,22026,12.636363636363637,1.5454545454545454,3.5454545454545454,0.3636363636363636,1.5454545454545454,1.181818181818182,1.181818181818182,0.6363636363636364,0.7272727272727273,1.3636363636363635,0.2727272727272727,0.1818181818181818,0.0,0.8181818181818182,1.3636363636363635,4.636363636363637,0.4358974358974359,1.0,0.2352941176470588,1643494,F-C,6-2,175,2.1,0.6190476190476191,0.6,0.3333333333333333,0.1,0.0,1.1,0.1818181818181818,12.923076923076923,34.0,0.8571428571428571,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,13.208633093525181,0.776978417266187,1.8129496402877698,2.0719424460431655,0.5179856115107914,0.0,2.3309352517985613,5.982733812949641,1.7093525179856115,0.28489208633093527,3.133812949640288,7
Gabby Williams,1628931,22026,26.53846153846154,5.384615384615385,13.153846153846152,2.1538461538461537,5.615384615384615,2.769230769230769,3.5384615384615383,0.8461538461538461,2.8461538461538463,3.692307692307693,2.4615384615384617,1.6923076923076923,0.2307692307692307,1.5384615384615383,1.3846153846153846,15.692307692307692,0.4093567251461988,0.782608695652174,0.3835616438356165,1628931,F,5-11,172,5.538461538461538,0.4861111111111111,0.3076923076923077,0.5,2.0,0.2692307692307692,5.307692307692308,0.3768115942028985,14.75438596491228,28.0,0.5357142857142857,13.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,21.28695652173913,3.3391304347826085,1.1478260869565218,3.860869565217391,2.2956521739130435,0.3130434782608695,2.0869565217391304,7.513043478260869,0.41739130434782606,2.7130434782608694,7.2,0
Gabriela Jaquez,1643447,22026,25.55555555555556,3.111111111111111,7.333333333333333,0.6666666666666666,2.0,3.0,3.555555555555556,0.6666666666666666,3.888888888888889,4.555555555555555,1.0,1.1111111111111112,0.0,1.5555555555555556,2.6666666666666665,9.88888888888889,0.4242424242424242,0.84375,0.3333333333333333,1643447,G,6-0,0,5.0,0.4444444444444444,0.1111111111111111,1.0,0.3333333333333333,0.6666666666666666,1.8888888888888888,0.2941176470588235,9.787878787878787,26.0,0.4444444444444444,9.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,13.930434782608693,1.4086956521739127,0.9391304347826084,5.478260869565216,1.5652173913043474,0.0,2.1913043478260863,7.043478260869564,0.15652173913043474,0.4695652173913042,2.6608695652173906,3
Georgia Amoore,1642781,22026,23.90909090909091,1.5454545454545454,5.363636363636363,1.0909090909090908,3.8181818181818175,1.2727272727272727,1.4545454545454546,0.0909090909090909,1.0,1.0909090909090908,3.8181818181818175,0.4545454545454545,0.2727272727272727,2.090909090909091,2.8181818181818183,5.454545454545454,0.288135593220339,0.875,0.2857142857142857,1642781,G,5-6,155,1.2727272727272727,0.2857142857142857,0.6363636363636364,0.5714285714285714,0.2727272727272727,0.3333333333333333,3.1818181818181817,0.2285714285714285,19.16949152542373,31.0,0.2222222222222222,11.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,8.212927756653992,5.749049429657793,0.13688212927756652,1.505703422053232,0.6844106463878326,0.4106463878326996,3.1482889733840302,1.9163498098859315,0.9581749049429658,0.4106463878326996,4.7908745247148286,5
Hailey Van Lith,1642817,22026,16.4,3.1,6.2,0.8,1.7,0.7,0.8,0.2,0.9,1.1,2.0,0.5,0.3,1.2,1.5,7.7,0.5,0.8749999999999999,0.4705882352941177,1642817,G,5-9,157,3.4,0.5588235294117647,0.3,0.3333333333333333,1.1,0.3636363636363636,1.4,0.5,12.903225806451612,43.0,0.8333333333333334,10.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,16.902439024390247,4.390243902439025,0.4390243902439025,1.9756097560975612,1.0975609756097562,0.6585365853658537,2.6341463414634148,7.463414634146342,0.6585365853658537,2.414634146341464,3.073170731707317,5
Haley Jones,1641650,22026,11.6,2.0,3.4,0.0,0.6,1.2,1.6,0.4,1.8,2.2,1.0,0.4,0.0,1.2,1.8,5.2,0.5882352941176471,0.7499999999999999,0.0,1641650,F-G,6-1,187,3.5,0.7142857142857143,0.0,0.0,0.0,0.0,0.75,0.0,7.647058823529412,25.0,0.6,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,16.137931034482758,3.103448275862069,1.2413793103448276,5.586206896551724,1.2413793103448276,0.0,3.7241379310344827,10.862068965517242,0.0,0.0,2.3275862068965516,7
Han Xu,1629566,22026,13.153846153846152,2.1538461538461537,4.307692307692308,0.6153846153846154,1.6153846153846154,0.5384615384615384,0.6923076923076923,0.6923076923076923,1.8461538461538465,2.5384615384615383,0.9230769230769232,0.3076923076923077,0.4615384615384615,0.3076923076923077,1.1538461538461535,5.461538461538462,0.5,0.7777777777777778,0.380952380952381,1629566,C,6-11,203,2.1538461538461537,0.6428571428571429,0.0,0.0,0.5384615384615384,0.2857142857142857,1.6153846153846154,0.3809523809523809,12.303571428571429,26.0,0.6,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,14.947368421052635,2.526315789473685,1.8947368421052635,5.05263157894737,0.8421052631578949,1.2631578947368423,0.8421052631578949,5.894736842105264,0.0,1.473684210526316,4.421052631578949,1
Isabelle Harrison,204330,22026,19.33333333333333,3.6666666666666665,7.0,0.6666666666666666,1.3333333333333333,1.0,3.0,2.0,3.0,5.0,2.333333333333333,1.6666666666666667,0.3333333333333333,0.0,4.0,9.0,0.5238095238095238,0.3333333333333333,0.5,204330,F,6-5,193,5.333333333333333,0.5,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,7.904761904761905,27.0,0.5,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,16.758620689655174,4.344827586206897,3.7241379310344835,5.586206896551725,3.10344827586207,0.6206896551724139,0.0,9.931034482758623,1.2413793103448278,0.6206896551724139,1.2413793103448278,0
Jackie Young,1629498,22026,31.5,5.916666666666667,14.166666666666666,2.0,5.25,1.5,1.6666666666666667,1.1666666666666667,3.6666666666666665,4.833333333333333,6.583333333333333,0.75,0.5,2.0,2.4166666666666665,15.333333333333334,0.4176470588235294,0.8999999999999999,0.3809523809523809,1629498,G,6-0,165,6.0,0.4722222222222222,0.0833333333333333,1.0,2.9166666666666665,0.3714285714285714,5.083333333333333,0.3770491803278688,14.711764705882352,46.0,0.3928571428571428,12.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,17.523809523809522,7.523809523809523,1.3333333333333333,4.19047619047619,0.8571428571428571,0.5714285714285714,2.2857142857142856,6.857142857142857,0.09523809523809519,3.333333333333333,5.809523809523808,7
Jacy Sheldon,1642292,22026,25.53846153846154,2.769230769230769,5.769230769230769,1.0,2.769230769230769,1.0769230769230769,1.0769230769230769,0.1538461538461538,1.3076923076923077,1.4615384615384617,2.230769230769231,1.0769230769230769,0.4615384615384615,1.1538461538461535,3.230769230769231,7.615384615384615,0.48,1.0,0.3611111111111111,1642292,G,5-10,140,2.4615384615384617,0.65625,0.5384615384615384,0.5714285714285714,0.5384615384615384,0.2857142857142857,2.230769230769231,0.3103448275862069,14.226666666666668,27.0,0.5,13.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.734939759036143,3.144578313253012,0.216867469879518,1.8433734939759037,1.5180722891566265,0.6506024096385542,1.6265060240963851,3.4698795180722892,0.7590361445783133,0.7590361445783133,3.144578313253012,4
Jade Melbourne,1631141,22026,23.066666666666663,2.6,6.133333333333334,0.5333333333333333,1.8,3.2,3.933333333333333,0.4,1.6,2.0,3.4,1.0,0.2666666666666666,1.7333333333333334,2.933333333333333,8.933333333333334,0.4239130434782608,0.8135593220338984,0.2962962962962963,1631141,G,5-10,145,4.133333333333334,0.5,0.2,0.3333333333333333,0.2,0.0,1.5333333333333334,0.3043478260869565,10.391304347826088,50.0,0.4,15.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13.94219653179191,5.306358381502891,0.624277456647399,2.497109826589596,1.5606936416184973,0.41618497109826585,2.705202312138729,6.450867052023123,0.3121387283236995,0.3121387283236995,2.3930635838150294,4
